Text,Label,CaseFold,RegRemoval,SymbolsRemoval
mencari identitas lewat agama. tujuannya untuk kepentingan politik. ya kan ya kan @grace_nat @psi_id,1,mencari identitas lewat agama. tujuannya untuk kepentingan politik. ya kan ya kan @grace_nat @psi_id,mencari identitas lewat agama. tujuannya untuk kepentingan politik. ya kan ya kan @grace_nat @psi_id,mencari identitas lewat agama. tujuannya untuk kepentingan politik. ya kan ya kan @grace_nat @psi_id
"Rencana PDAM Surya Sembada Produksi Air Minum Dalam Kemasan, Ini Kata Politisi PSI",0,"rencana pdam surya sembada produksi air minum dalam kemasan, ini kata politisi psi","rencana pdam surya sembada produksi air minum dalam kemasan, ini kata politisi psi","rencana pdam surya sembada produksi air minum dalam kemasan, ini kata politisi psi"
Sepakbola adalah sepakbola. Jangan kaitkan dengan urusan politik. 🙏🏼,0,sepakbola adalah sepakbola. jangan kaitkan dengan urusan politik. 🙏🏼,sepakbola adalah sepakbola. jangan kaitkan dengan urusan politik. 🙏🏼,sepakbola adalah sepakbola. jangan kaitkan dengan urusan politik. 🙏🏼
"Apa yang dibanggakan dari janji2 jokowi selain hutang dan penjualan aset2 negara...yg beginian grombolan ceby buzzer bangsat psi kemana..???!!! RT @democrazymedia: Bandara Kertajati Dijual ke Asing, Ini Pesan Jokowi ke Menhub Budi Karya",1,"apa yang dibanggakan dari janji2 jokowi selain hutang dan penjualan aset2 negara...yg beginian grombolan ceby buzzer bangsat psi kemana..???!!! rt @democrazymedia: bandara kertajati dijual ke asing, ini pesan jokowi ke menhub budi karya","apa yang dibanggakan dari janji jokowi selain hutang dan penjualan aset negara...yg beginian grombolan ceby buzzer bangsat psi kemana..???!!! rt @democrazymedia: bandara kertajati dijual ke asing, ini pesan jokowi ke menhub budi karya","apa yang dibanggakan dari janji jokowi selain hutang dan penjualan aset negara...yg beginian grombolan ceby buzzer bangsat psi kemana..???!!! rt @democrazymedia: bandara kertajati dijual ke asing, ini pesan jokowi ke menhub budi karya"
Ketua DPR Puan Maharani bertemu dengan Presiden Joko Widodo dan membahas sejumlah isu termasuk persiapan pelaksanaan Pemilu 2024. Selengkapnya,0,ketua dpr puan maharani bertemu dengan presiden joko widodo dan membahas sejumlah isu termasuk persiapan pelaksanaan pemilu 2024. selengkapnya,ketua dpr puan maharani bertemu dengan presiden joko widodo dan membahas sejumlah isu termasuk persiapan pelaksanaan pemilu . selengkapnya,ketua dpr puan maharani bertemu dengan presiden joko widodo dan membahas sejumlah isu termasuk persiapan pelaksanaan pemilu . selengkapnya
"Belum Sepekan Surat Edaran Pejabat Dilarang Buka Puasa Bersama Disebar, Puan Maharani Muncul di Bukber Krisdayanti",1,"belum sepekan surat edaran pejabat dilarang buka puasa bersama disebar, puan maharani muncul di bukber krisdayanti","belum sepekan surat edaran pejabat dilarang buka puasa bersama disebar, puan maharani muncul di bukber krisdayanti","belum sepekan surat edaran pejabat dilarang buka puasa bersama disebar, puan maharani muncul di bukber krisdayanti"
"Kasihan dengan Aparat, Puan Maharani Minta Pagar DPR Ditinggikan",1,"kasihan dengan aparat, puan maharani minta pagar dpr ditinggikan","kasihan dengan aparat, puan maharani minta pagar dpr ditinggikan","kasihan dengan aparat, puan maharani minta pagar dpr ditinggikan"
"Meme Puan Maharani Berbadan Tikus yang Ditampilkan BEM UI Dinilai Sudah Serang Ranah Pribadi, Elite PDIP: Framing Negatif ke Satu Orang!",1,"meme puan maharani berbadan tikus yang ditampilkan bem ui dinilai sudah serang ranah pribadi, elite pdip: framing negatif ke satu orang!","meme puan maharani berbadan tikus yang ditampilkan bem ui dinilai sudah serang ranah pribadi, elite pdip: framing negatif ke satu orang!","meme puan maharani berbadan tikus yang ditampilkan bem ui dinilai sudah serang ranah pribadi, elite pdip: framing negatif ke satu orang!"
Dia mana takut karena emaknya pemilik partai.inilah tdk profesional baik perkataan dan perbuatan,1,dia mana takut karena emaknya pemilik partai.inilah tdk profesional baik perkataan dan perbuatan,dia mana takut karena emaknya pemilik partai.inilah tdk profesional baik perkataan dan perbuatan,dia mana takut karena emaknya pemilik partai.inilah tdk profesional baik perkataan dan perbuatan
"Ramaikan Sahur Keliling, Relawan juga Sosialisasikan Puan Maharani",0,"ramaikan sahur keliling, relawan juga sosialisasikan puan maharani","ramaikan sahur keliling, relawan juga sosialisasikan puan maharani","ramaikan sahur keliling, relawan juga sosialisasikan puan maharani"
Waketum Partai Garuda Peringatkan BEM UI Usai Meme Puan Maharani Berbadan Tikus Viral: Jangan Mau Dijadikan Pion Partai Politik!,1,waketum partai garuda peringatkan bem ui usai meme puan maharani berbadan tikus viral: jangan mau dijadikan pion partai politik!,waketum partai garuda peringatkan bem ui usai meme puan maharani berbadan tikus viral: jangan mau dijadikan pion partai politik!,waketum partai garuda peringatkan bem ui usai meme puan maharani berbadan tikus viral: jangan mau dijadikan pion partai politik!
"Usai Animasi Puan Maharani Berbadan Tikus Viral, Elite PDIP Sindir BEM UI: Mahasiswa yang Benar Tidak Lempar Opini Asal-asalan!",1,"usai animasi puan maharani berbadan tikus viral, elite pdip sindir bem ui: mahasiswa yang benar tidak lempar opini asal-asalan!","usai animasi puan maharani berbadan tikus viral, elite pdip sindir bem ui: mahasiswa yang benar tidak lempar opini asal-asalan!","usai animasi puan maharani berbadan tikus viral, elite pdip sindir bem ui: mahasiswa yang benar tidak lempar opini asal-asalan!"
"Saiful Mujani Research & Consulting pada September 2022 meyakini PDI-Perjuangan akan mencapai angka yang sangat tinggi bila mengusung Ganjar. Sementara jika masih ingin mencalonkan Ketua DPR Puan Maharani, perolehan suaranya dipastikan bakal menyusut",0,"saiful mujani research & consulting pada september 2022 meyakini pdi-perjuangan akan mencapai angka yang sangat tinggi bila mengusung ganjar. sementara jika masih ingin mencalonkan ketua dpr puan maharani, perolehan suaranya dipastikan bakal menyusut","saiful mujani research & consulting pada september  meyakini pdi-perjuangan akan mencapai angka yang sangat tinggi bila mengusung ganjar. sementara jika masih ingin mencalonkan ketua dpr puan maharani, perolehan suaranya dipastikan bakal menyusut","saiful mujani research & consulting pada september  meyakini pdi-perjuangan akan mencapai angka yang sangat tinggi bila mengusung ganjar. sementara jika masih ingin mencalonkan ketua dpr puan maharani, perolehan suaranya dipastikan bakal menyusut"
"Jelang pengumuman deklarasi Capres PDIP, Megawati dan Puan Maharani, menemui Presiden Joko Widodo. Ada yang memprediksi dalam deklarasi nanti, nama Puan Maharani, diposisikan orang nomor 2 yaitu Cawapres 2024? #ziva #rizkyridho #lyodra #jogja #danang",0,"jelang pengumuman deklarasi capres pdip, megawati dan puan maharani, menemui presiden joko widodo. ada yang memprediksi dalam deklarasi nanti, nama puan maharani, diposisikan orang nomor 2 yaitu cawapres 2024? #ziva #rizkyridho #lyodra #jogja #danang","jelang pengumuman deklarasi capres pdip, megawati dan puan maharani, menemui presiden joko widodo. ada yang memprediksi dalam deklarasi nanti, nama puan maharani, diposisikan orang nomor  yaitu cawapres ? #ziva #rizkyridho #lyodra #jogja #danang","jelang pengumuman deklarasi capres pdip, megawati dan puan maharani, menemui presiden joko widodo. ada yang memprediksi dalam deklarasi nanti, nama puan maharani, diposisikan orang nomor  yaitu cawapres ? ziva rizkyridho lyodra jogja danang"
"Presiden Jokowi Sudah Buat Surat Edaran Pejabat Dilarang, Puan Maharani Malah Tampil di Acara Bukber Krisdayanti",1,"presiden jokowi sudah buat surat edaran pejabat dilarang, puan maharani malah tampil di acara bukber krisdayanti","presiden jokowi sudah buat surat edaran pejabat dilarang, puan maharani malah tampil di acara bukber krisdayanti","presiden jokowi sudah buat surat edaran pejabat dilarang, puan maharani malah tampil di acara bukber krisdayanti"
"[LUAR KAMPUS] Dipimpin langsung oleh Puan Maharani, pengesahan resmi Rancangan Undang-Undang tentang Penetapan Peraturan Pemerintah Pengganti Undang-Undang Nomor 2 Tahun 2022 ternyata menuai banyak respon masyarakat yang bersebrangan.",0,"[luar kampus] dipimpin langsung oleh puan maharani, pengesahan resmi rancangan undang-undang tentang penetapan peraturan pemerintah pengganti undang-undang nomor 2 tahun 2022 ternyata menuai banyak respon masyarakat yang bersebrangan.","[luar kampus] dipimpin langsung oleh puan maharani, pengesahan resmi rancangan undang-undang tentang penetapan peraturan pemerintah pengganti undang-undang nomor  tahun  ternyata menuai banyak respon masyarakat yang bersebrangan.","[luar kampus] dipimpin langsung oleh puan maharani, pengesahan resmi rancangan undang-undang tentang penetapan peraturan pemerintah pengganti undang-undang nomor  tahun  ternyata menuai banyak respon masyarakat yang bersebrangan."
"Soal Animasi Puan Maharani Berbadan Tikus, Ketua BEM UI Sebut Orang-orang di Senayan Bukan Perwakilan Rakyat, Tapi Perampok Rakyat",1,"soal animasi puan maharani berbadan tikus, ketua bem ui sebut orang-orang di senayan bukan perwakilan rakyat, tapi perampok rakyat","soal animasi puan maharani berbadan tikus, ketua bem ui sebut orang-orang di senayan bukan perwakilan rakyat, tapi perampok rakyat","soal animasi puan maharani berbadan tikus, ketua bem ui sebut orang-orang di senayan bukan perwakilan rakyat, tapi perampok rakyat"
"Kasihan Dengan Aparat, Puan Maharani Minta Pagar Gedung DPR Ditinggikan",0,"kasihan dengan aparat, puan maharani minta pagar gedung dpr ditinggikan","kasihan dengan aparat, puan maharani minta pagar gedung dpr ditinggikan","kasihan dengan aparat, puan maharani minta pagar gedung dpr ditinggikan"
Ya kl gitu baju bekas biar ttp dilarang terus jualan titik...,1,ya kl gitu baju bekas biar ttp dilarang terus jualan titik...,ya kl gitu baju bekas biar ttp dilarang terus jualan titik...,ya kl gitu baju bekas biar ttp dilarang terus jualan titik...
"Kasihan Dengan Aparat, Puan Maharani Minta Pagar Gedung DPR Ditinggikan",0,"kasihan dengan aparat, puan maharani minta pagar gedung dpr ditinggikan","kasihan dengan aparat, puan maharani minta pagar gedung dpr ditinggikan","kasihan dengan aparat, puan maharani minta pagar gedung dpr ditinggikan"
Keren hayu siapa lagi,0,keren hayu siapa lagi,keren hayu siapa lagi,keren hayu siapa lagi
"Omongane Jokowi ngedabrus.. Gak ada satu pun omongan Jokowi itu nyata... Tidak impor..malah impor Tidak naikin Listerik malah naik 1 2x Tdk naikin BBM malah tiap tahun naik.. Tidak hutang, malah banyakin hutang..",1,"omongane jokowi ngedabrus.. gak ada satu pun omongan jokowi itu nyata... tidak impor..malah impor tidak naikin listerik malah naik 1 2x tdk naikin bbm malah tiap tahun naik.. tidak hutang, malah banyakin hutang..","omongane jokowi ngedabrus.. gak ada satu pun omongan jokowi itu nyata... tidak impor..malah impor tidak naikin listerik malah naik  x tdk naikin bbm malah tiap tahun naik.. tidak hutang, malah banyakin hutang..","omongane jokowi ngedabrus.. gak ada satu pun omongan jokowi itu nyata... tidak impor..malah impor tidak naikin listerik malah naik  x tdk naikin bbm malah tiap tahun naik.. tidak hutang, malah banyakin hutang.."
puan maharani bener-bener hama ya gila,1,puan maharani bener-bener hama ya gila,puan maharani bener-bener hama ya gila,puan maharani bener-bener hama ya gila
Kepada Yth : Para Follower Saya Yang Berminat Gabung Ke 👇👇👇👇 KOMUNITAS PUMA Komunitas Puan Maharani Silahkan DM 👉 Uyut @Ndons_Back 🙏🙏🙏🙏🙏🙏🙏 (Tidur Ach Mumpung Nganggur) 🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️,0,kepada yth : para follower saya yang berminat gabung ke 👇👇👇👇 komunitas puma komunitas puan maharani silahkan dm 👉 uyut @ndons_back 🙏🙏🙏🙏🙏🙏🙏 (tidur ach mumpung nganggur) 🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️,kepada yth : para follower saya yang berminat gabung ke 👇👇👇👇 komunitas puma komunitas puan maharani silahkan dm 👉 uyut @ndons_back 🙏🙏🙏🙏🙏🙏🙏 (tidur ach mumpung nganggur) 🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️,kepada yth : para follower saya yang berminat gabung ke 👇👇👇👇 komunitas puma komunitas puan maharani silahkan dm 👉 uyut @ndons_back 🙏🙏🙏🙏🙏🙏🙏 (tidur ach mumpung nganggur) 🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️🏃‍♂️
"Bagus kalau tahu RAKYAT TIDAK SUKA PD PUAN MAHARANI SINYAL ALAM Baru merasa kerja sdh bener, bener menurut mu yg hanya menjangkau golong mu, Dimata rakyat zonk Sebaiknya banyak introspeksi diri mundur dr politik itu LBH baik NKRI bukan MONARKI",1,"bagus kalau tahu rakyat tidak suka pd puan maharani sinyal alam baru merasa kerja sdh bener, bener menurut mu yg hanya menjangkau golong mu, dimata rakyat zonk sebaiknya banyak introspeksi diri mundur dr politik itu lbh baik nkri bukan monarki","bagus kalau tahu rakyat tidak suka pd puan maharani sinyal alam baru merasa kerja sdh bener, bener menurut mu yg hanya menjangkau golong mu, dimata rakyat zonk sebaiknya banyak introspeksi diri mundur dr politik itu lbh baik nkri bukan monarki","bagus kalau tahu rakyat tidak suka pd puan maharani sinyal alam baru merasa kerja sdh bener, bener menurut mu yg hanya menjangkau golong mu, dimata rakyat zonk sebaiknya banyak introspeksi diri mundur dr politik itu lbh baik nkri bukan monarki"
"Padahal Sudah Dilarang Jokowi, Puan Maharani Ternyata Ikutan Bukber Pejabat",1,"padahal sudah dilarang jokowi, puan maharani ternyata ikutan bukber pejabat","padahal sudah dilarang jokowi, puan maharani ternyata ikutan bukber pejabat","padahal sudah dilarang jokowi, puan maharani ternyata ikutan bukber pejabat"
Puan Maharani Ungkap Isi Pertemuan dengan Presiden Joko Widodo,0,puan maharani ungkap isi pertemuan dengan presiden joko widodo,puan maharani ungkap isi pertemuan dengan presiden joko widodo,puan maharani ungkap isi pertemuan dengan presiden joko widodo
SEDERAT Harta Kekayaan Ketua DPR Puan Maharani di LHKPN . . Mulai dari Sejumlah Tanah Tersebar hingga Sederet Mobil  via @tribunmedan,0,sederat harta kekayaan ketua dpr puan maharani di lhkpn . . mulai dari sejumlah tanah tersebar hingga sederet mobil  via @tribunmedan,sederat harta kekayaan ketua dpr puan maharani di lhkpn . . mulai dari sejumlah tanah tersebar hingga sederet mobil  via @tribunmedan,sederat harta kekayaan ketua dpr puan maharani di lhkpn . . mulai dari sejumlah tanah tersebar hingga sederet mobil  via @tribunmedan
"Sebut Aksi BEM UI Framing Negatif ke Puan Maharani, PDIP Tak Tinggal Diam: Kalau Kritik, Jangan Hanya Mbak Puan Dong...",1,"sebut aksi bem ui framing negatif ke puan maharani, pdip tak tinggal diam: kalau kritik, jangan hanya mbak puan dong...","sebut aksi bem ui framing negatif ke puan maharani, pdip tak tinggal diam: kalau kritik, jangan hanya mbak puan dong...","sebut aksi bem ui framing negatif ke puan maharani, pdip tak tinggal diam: kalau kritik, jangan hanya mbak puan dong..."
"Bikin Meme Puan Maharani Hingga Sebut DPR Perampok, BEM UI Diperingatkan: Jangan Sampai Kalian Jadi Pion Pemain Politik!",1,"bikin meme puan maharani hingga sebut dpr perampok, bem ui diperingatkan: jangan sampai kalian jadi pion pemain politik!","bikin meme puan maharani hingga sebut dpr perampok, bem ui diperingatkan: jangan sampai kalian jadi pion pemain politik!","bikin meme puan maharani hingga sebut dpr perampok, bem ui diperingatkan: jangan sampai kalian jadi pion pemain politik!"
kampus merdeka tapi mahasiswanya tidak merdeka. ingin dihormati tapi tidak bisa menghormati. melarang untuk jadi generasi sempurna tapi silogismenya kurang sempurna. jadinya apa? mau jadi generasi puan maharani? membuat suatu keputusan tanpa adanya campur tangan yang bersangkutan,1,kampus merdeka tapi mahasiswanya tidak merdeka. ingin dihormati tapi tidak bisa menghormati. melarang untuk jadi generasi sempurna tapi silogismenya kurang sempurna. jadinya apa? mau jadi generasi puan maharani? membuat suatu keputusan tanpa adanya campur tangan yang bersangkutan,kampus merdeka tapi mahasiswanya tidak merdeka. ingin dihormati tapi tidak bisa menghormati. melarang untuk jadi generasi sempurna tapi silogismenya kurang sempurna. jadinya apa? mau jadi generasi puan maharani? membuat suatu keputusan tanpa adanya campur tangan yang bersangkutan,kampus merdeka tapi mahasiswanya tidak merdeka. ingin dihormati tapi tidak bisa menghormati. melarang untuk jadi generasi sempurna tapi silogismenya kurang sempurna. jadinya apa? mau jadi generasi puan maharani? membuat suatu keputusan tanpa adanya campur tangan yang bersangkutan
